time_s,ECG,NIBP
0.0,-0.30472089055500334,113.82945292502282
0.01,-0.2989136935678619,112.09024070110502
0.02,-0.2915762216989737,109.31298940774334
0.03,-0.2832185665755877,106.93221794127045
0.04,-0.27282054494320607,105.13149930029353
0.05,-0.26289337712059263,103.69792665653102
0.06,-0.25453572199720664,102.78195416863525
0.07,-0.2477868173905287,102.41575442399098
0.08,-0.24201885822086797,101.98804826228758
0.09,-0.2435491331026147,102.01927459710221
0.1,-0.2477868173905287,101.53100827090982
0.11,-0.2473552013982412,101.13358219145091
0.12,-0.25100431842394494,101.13358219145091
0.13,-0.25178907477355866,101.16480852626555
0.14,-0.24872852501006518,99.5467166313257
0.15,-0.24766910393808667,98.78403705979265
0.16,-0.25284849584553715,98.35727715065939
0.17,-0.25877340628512063,97.65515774361532
0.18,-0.2561837103313954,97.19717149966743
0.19,-0.2615200535087686,96.37298551107526
0.2,-0.2676411530357556,96.73918525571955
0.21,-0.25787093648306486,96.86125183726763
0.22,-0.22306699237769687,96.80069167277865
0.23,-0.18692896247798557,96.49505209262335
0.24,-0.17943453933917464,96.31242534658628
0.25,-0.1884592373597323,96.83097175502314
0.26,-0.21376762963477441,96.77041159053417
0.27,-0.23695717976585953,96.80069167277865
0.28,-0.233778916549924,96.64834500898608
0.29,-0.22887418936483833,96.80069167277865
0.3,-0.24963099481212095,96.77041159053417
0.31,-0.27525328962700857,96.09857226573459
0.32,0.07294310269659428,95.21382611265344
0.33,1.072094887024769,95.15231969559433
0.34,1.366260804677468,94.26757354251318
0.35,0.3358364798171869,93.44338755392101
0.36,-0.37217069880430165,92.68070798238796
0.37,-0.3401134019225816,92.00886865758838
0.38,-0.27497862490464375,91.09384242226274
0.39,-0.2557520943391079,90.75792275986295
0.4,-0.24307827929284645,89.93373677127077
0.41,-0.23742803357562775,89.53725694438201
0.42,-0.2319347391283318,89.14077711749324
0.43,-0.22965894571445203,88.80485745509344
0.44,-0.2238517487273106,88.25603096441209
0.45,-0.21835845428001463,87.88983121976781
0.46,-0.21043241514891617,87.9201113020123
0.47,-0.20509607197154292,87.52363147512354
0.48,-0.19834716736486502,87.4924051403089
0.49,-0.18449621779418307,87.09592531342014
0.5,-0.16648605957054843,86.69944548653136
0.51,-0.14937837114896957,86.79123198583497
0.52,-0.12862156570168695,86.63793906947225
0.53,-0.10131204473512988,86.42408598862055
0.54,-0.07051035801279178,85.84497941569471
0.55,-0.028094277316170795,85.90553958018369
0.56,0.019226530565535877,85.84497941569471
0.57,0.06227041634184784,87.06564523117565
0.58,0.09428847540608717,87.00413881411653
0.59,0.11720336081480749,87.12620539566463
0.6,0.12344217379423647,87.06564523117565
0.61,0.09138487691251646,91.36825566760342
0.62,0.02640705116450132,99.11995672219244
0.63,-0.05218629724931167,107.5728309312554
0.64,-0.11351500597162305,114.74447916034845
0.65,-0.15640194047801226,115.14190523980736
0.66,-0.1841823152543376,119.13982234864997
0.67,-0.20415436435200648,119.04803584934636
0.68,-0.22032034515404889,118.59004960539848
0.69,-0.22718696321316884,117.91915653316903
0.7,-0.23103226932627602,116.72877079993258
0.71,-0.2316208365884863,115.20246540429633
0.72,-0.2262844934111131,114.98861232344464
0.73,-0.21788760047024638,115.11067890499272
0.74,-0.21070707987128096,115.01983865825926
0.75,-0.2046252181617747,115.23274548654082
0.76,-0.18936170716178807,113.8900130895118
0.77,-0.17653094084560392,113.85973300726731
0.78,-0.16479883341887896,111.54046795785352
0.79,-0.15914858770166024,110.74750830407598
0.8,-0.1589916364317375,109.15969649138061
0.81,-0.15777526408983625,108.79349674673634
0.82,-0.1582461178996045,108.3364567553586
0.83,-0.160678862583407,107.93903067589969
0.84,-0.15989410623379327,106.74959119523338
0.85,-0.16126742984561726,105.52892537975244
0.86,-0.16585825449085748,104.33853964651598
0.87,-0.16554435195101197,103.23994041258314
0.88,-0.16189523492530825,102.41575442399098
0.89,-0.1603649600435615,102.355194259502
0.9,-0.160678862583407,102.355194259502
0.91,-0.16664301084047117,102.355194259502
0.92,-0.17135154893815344,102.26340776019839
0.93,-0.16801633445229516,101.56128835315432
0.94,-0.1312112616554122,101.16480852626555
0.95,-0.08667633881483419,101.22536869075452
0.96,-0.07812249460404476,100.98123552765834
0.97,-0.08545996647293294,101.10330210920642
0.98,-0.10299927088679935,101.01151560990283
0.99,-0.13030879185335642,101.16480852626555
1.0,-0.13992205713612438,101.13358219145091
1.01,-0.13733236118239914,100.73710236456215
1.02,-0.1396081545962789,100.64531586525854
1.03,-0.1817495705705351,99.9441427107846
1.04,0.014361041197930881,99.08967663994795
1.05,0.9749028131251111,98.41783731514836
1.06,1.6540701958982957,97.5936513265562
1.07,0.7893471742589495,96.43449192813438
1.08,-0.19822945391242297,95.54974577505324
1.09,-0.278941644470193,94.81734628576467
1.1,-0.18692896247798557,93.87109371562441
1.11,-0.1835545101746466,93.4736676361655
1.12,-0.18049396041115315,93.10746789152121
1.13,-0.17350962889959112,92.37506840223266
1.14,-0.16158133238546274,91.9180284108549
1.15,-0.1576183128199135,91.97858857534389
1.16,-0.15122254857056178,91.58210874845511
1.17,-0.14725952900501255,91.15440258675171
1.18,-0.14741648027493529,90.72764267761846
1.19,-0.14451288178136457,90.72764267761846
1.2,-0.13168211546518044,90.33116285072968
1.21,-0.11704640954488475,89.84289652453731
1.22,-0.10727619299219407,89.90345668902629
1.23,-0.0971920738996579,89.9649631060854
1.24,-0.08102609309761549,89.47669677989303
1.25,-0.05583541427501542,89.14077711749324
1.26,-0.02424897120306362,89.07927070043412
1.27,0.013262382308471687,89.20133728198222
1.28,0.06211346507192509,88.95720411888603
1.29,0.10939503513615108,91.06356234001825
1.3,0.14922141987904683,90.94149575847015
1.31,0.1754715197736254,91.06356234001825
1.32,0.18386841271449209,91.03233600520362
1.33,0.159305538971583,96.55655850968247
1.34,0.09703512262973515,104.67445930891579
1.35,0.019540433105381363,112.66934727403086
1.36,-0.04896879621589546,118.3156363600578
1.37,-0.09428847540608717,118.62032968764296
1.38,-0.12375607633408196,120.0548485839756
1.39,-0.14298260689961784,120.2384215825828
1.4,-0.15302748817467332,119.8107154208794
1.41,-0.15593108666824404,118.98652943228724
1.42,-0.15624498920808952,118.68183610470207
1.43,-0.162797704727364,117.979716697658
1.44,-0.1692327067941964,117.15553070906583
1.45,-0.16707462683275873,116.69754446511794
1.46,-0.1589916364317375,116.20927813892557
1.47,-0.15165416456284933,116.39285113753279
1.48,-0.14557230285334308,115.44659856739253
1.49,-0.13976510586620164,115.14190523980736
1.5,-0.1290924195114552,114.98861232344464
1.51,-0.121754947642567,115.17218532205185
1.52,-0.11457442704360156,114.62241257880035
1.53,-0.10817866279424983,114.68391899585947
1.54,-0.10131204473512988,114.25621283415607
1.55,-0.09946786731353766,113.46325318037853
1.56,-0.0996248185834604,112.30314752938658
1.57,-0.10390174068885512,111.17426821320925
1.58,-0.10543201557060185,109.19092282619525
1.59,-0.09946786731353766,107.60405726607003
1.6,-0.0982514949716364,106.261324869041
1.61,-0.09491628048577815,106.32188503352998
1.62,-0.0939745728662417,106.23009853422637
1.63,-0.0947593292158554,106.261324869041
1.64,-0.09628960409760214,105.4976990449378
1.65,-0.09428847540608717,105.16272563510816
1.66,-0.09169877945236193,104.73501947340476
1.67,-0.09063935838038342,104.39909981100496
1.68,-0.08726490607704447,104.2164730649679
1.69,-0.08699024135467968,104.43032614581959
1.7,-0.08451825885339649,104.33853964651598
1.71,-0.08392969159118621,104.43032614581959
1.72,-0.08408664286110895,104.36881972876047
1.73,-0.08086914182769274,104.43032614581959
1.74,-0.07843639714389025,104.73501947340476
1.75,-0.07812249460404476,104.43032614581959
1.76,-0.07859334841381299,104.33853964651598
1.77,-0.08377274032126347,103.9723399018717
1.78,-0.09444542667600991,101.59156843539881
1.79,-0.09644655536752487,100.52324928371046
1.8,-0.06117175745238864,99.42465004977761
1.81,-0.009299362742922455,98.78403705979265
1.82,0.005336343177373223,98.08191765274857
1.83,-0.004433873375317457,96.83097175502314
1.84,-0.01298771758610689,96.1903587650382
1.85,-0.037707542598938736,95.97650568418649
1.86,-0.05540379828272788,95.48823935799412
1.87,-0.05202934597938893,95.24410619489792
1.88,-0.05171544343954344,94.75583986870555
1.89,-0.09919320259117285,94.29785362475766
1.9,-0.05446209066319143,93.9013737978689
1.91,0.6954903148451499,93.62696055252822
1.92,1.7616210536128547,93.13869422633584
1.93,1.3656722374152577,93.16897430858033
