time_s,ECG1,ECG2,NIBP
0.0,0.5720739548261013,0.5984576702930497,142.1780955190456
0.01,0.5308721985142176,0.543454352244851,142.84099556121544
0.02,0.522747283207025,0.5567917581245122,141.9767267700938
0.03,0.5117364690202285,0.5278161539762454,139.9674488152242
0.04,0.5262103618625498,0.5388168175858852,136.79258386824665
0.05,0.5407286531491726,0.5220282231228075,133.31493087539994
0.06,0.539574293597331,0.5318784905379751,130.12830716935952
0.07,0.5540925848839539,0.5185770345393911,127.29003670055688
0.08,0.5639490395189088,0.5423039560503788,124.84274497059502
0.09,0.5720739548261013,0.5324536886352111,122.72322864951094
0.1,0.5795772919130716,0.5480918869038167,120.92707820265605
0.11,0.5842391285647395,0.5272409558790093,119.43518564655317
0.12,0.588279386996185,0.5400031636614345,118.21227470401367
0.13,0.5958271225274567,0.5342152328079967,117.22453894273177
0.14,0.5969814820792984,0.5452158964176363,116.3602701516101
0.15,0.5917868640960113,0.5139394998804253,115.3284390438424
0.16,0.6056835771624117,0.5353656290024688,114.1055281013029
0.17,0.5981802400754416,0.518001836442155,112.84881072645761
0.18,0.619047508897193,0.544604748439323,111.89488139748148
0.19,0.6277496039803063,0.5133643017831893,111.37896584359764
0.2,0.6689069618478886,0.5394279655641985,111.39072460266051
0.21,0.681693713806749,0.5127891036859531,111.92868782978726
0.22,0.7048697017321836,0.5538798177572546,112.75915018860316
0.23,0.7623212886584525,0.5411535598559066,113.47790433632169
0.24,0.7646300077621356,0.5428791541476149,113.98206113114266
0.25,0.7843429170320456,0.5533046196600185,114.39802723299202
0.26,0.7472258175959089,0.5596677486106926,114.75666938440986
0.27,0.7188108132428856,0.5301528962462669,115.10355277676481
0.28,0.6677526022960469,0.5173906884638417,115.41809958169685
0.29,0.6497712323538994,0.4925133707583818,115.64298584877443
0.3,0.6486168728020578,0.5139394998804253,115.68708119526023
0.31,0.6439994345946916,0.4884510341966521,115.51951887861419
0.32,0.6468853334742954,0.5052396286597298,115.17116564137638
0.33,0.6497712323538994,0.48902623229388814,114.67729776073543
0.34,0.6463081536983747,0.4953893612445621,114.15109329267155
0.35,0.6550102487814881,0.4792119147597978,113.49995200956458
0.36,0.6515027716816617,0.5012132419790774,112.79295662090894
0.37,0.710685897935693,0.5017884400763134,111.99630069439883
0.38,0.9572304591424715,0.7872304958297113,111.16583833558293
0.39,1.553545964557246,0.9261767861932986,110.41474760044149
0.4,1.8052851437473114,0.5012132419790774,109.70775221178585
0.41,0.7941993716670005,0.18794597827188467,109.044852169616
0.42,0.48096834711922054,0.21400964205289394,108.52893661573214
0.43,0.621933407776797,0.3963833887578042,108.08063392645984
0.44,0.6973663646452134,0.48615024180770783,107.65437891043045
0.45,0.7234726498945535,0.5012132419790774,107.17226978885238
0.46,0.7426083793885426,0.5214530250255714,106.67840190821143
0.47,0.7483801771477505,0.5127891036859531,106.25214689218204
0.48,0.7553507329031015,0.5295776981490309,105.92584132818712
0.49,0.7739092826211699,0.5284273019545587,105.67890738786664
0.5,0.7855416750281887,0.5411535598559066,105.46577987985195
0.51,0.8011699274223515,0.5278161539762454,105.24236345765723
0.52,0.8174197580367367,0.5527294215627825,104.93810556690521
0.53,0.8371326673066466,0.5498174811955249,104.60151108873028
0.54,0.8568899750208581,0.5608181448051647,104.2884341286811
0.55,0.8922311366849308,0.5712436103175684,104.07530662066641
0.56,0.929392634565369,0.6106446799782389,103.99593499699196
0.57,0.9589619984702339,0.6042456011464877,103.92832213238042
0.58,1.0198766640520276,0.6563729287085062,103.91803321820039
0.59,1.0720892345507078,0.667948790415382,104.36633590747269
0.6,1.1213715077254827,0.7113762467567051,106.2859533244878
0.61,1.1503636918544267,0.7154385833184348,111.0203236921798
0.62,1.1735840782241629,0.7212265141718727,117.97709952275608
0.63,1.1532939891783323,0.681250246413966,125.43803214815331
0.64,1.0929565033724593,0.6534609883412487,132.16992171165202
0.65,0.9827595646158909,0.5510038272710743,137.4554839104165
0.66,0.8945842542329155,0.5052396286597298,140.94489566232608
0.67,0.8197284771404199,0.4427227854663848,142.54849642952632
0.68,0.7843429170320456,0.4276597852950153,142.5044010830405
0.69,0.7478029973718298,0.37323166534405255,141.16831208452078
0.7,0.7460714580440674,0.3726564672468165,138.79010306405334
0.71,0.7303988072056029,0.344867209174099,135.45796471460977
0.72,0.7222738918984104,0.3355921398561675,132.21548690302066
0.73,0.7385237225127955,0.3327161493699871,129.3536989160923
0.74,0.7426083793885426,0.34659280346580723,126.89611827195041
0.75,0.7333291045295085,0.3199539415875619,124.80893853828924
0.76,0.7420311996126219,0.3350169417589314,123.05982312768587
0.77,0.7449170984922258,0.32171548576034736,121.67963878268036
0.78,0.7367921831850331,0.33386654556445927,120.51258194568953
0.79,0.7309759869815238,0.3165027530041455,119.67036082781077
0.8,0.7216967121224895,0.31937874349032586,119.02068938958665
0.81,0.7199651727947272,0.3107148221507076,118.45920864433414
0.82,0.713571796815297,0.314166010734124,117.83011503447007
0.83,0.7118402574875347,0.30086455473553997,116.9217508968626
0.84,0.7008294433007382,0.30201495093001207,115.720887627566
0.85,0.6932817077694663,0.2892886930286641,114.48768777084649
0.86,0.6892414493380208,0.29622702007657414,113.49995200956458
0.87,0.6967891848692926,0.2840759602724623,112.98403645568072
0.88,0.727512908325999,0.30086455473553997,112.91642359106918
0.89,0.7524648340234976,0.28580155456417045,113.19716396369543
0.9,0.7483801771477505,0.29622702007657414,113.62341897972482
0.91,0.8011699274223515,0.30780288178345,113.94825469883688
0.92,0.809872022505465,0.2973774162710463,114.12757577454579
0.93,0.8145338591571328,0.3060772874917418,114.240753830526
0.94,0.793045012115159,0.31477715871243733,114.39802723299202
0.95,0.7472258175959089,0.29273988161208053,114.62144365518674
0.96,0.6758775176032396,0.25743709839421697,114.8580886813272
0.97,0.6457309739224539,0.2458612366873411,114.99184456566746
0.98,0.6283267837562272,0.2337101768832292,114.95803813336168
0.99,0.6230877673286385,0.22907264222426343,114.76695829858988
1.0,0.6074595149344757,0.22213431517635338,114.40831614717204
1.01,0.605106397386491,0.2128592458584218,113.96001345789975
