time_s,ECG,NIBP
0.0,-0.022890670315409593,100.21801719943332
0.01,-0.025172256735736365,98.78469035863475
0.02,-0.023189894763977037,97.16685170798061
0.03,-0.028070993581233494,95.9766894377864
0.04,-0.027472544684098602,94.54214066447224
0.05,-0.02395665741343112,93.90184802629794
0.06,-0.02532186896002009,93.41307502005802
0.07,-0.02640655758607708,92.68113744321374
0.08,-0.02913698067925502,91.88688130807387
0.09,-0.028070993581233494,91.58262011168952
0.1,-0.030053355552992822,90.69671903787966
0.11,-0.03143726862761726,88.68297425217119
0.12,-0.029754131104425378,87.67610185931696
0.13,-0.028220605805517218,87.06513560151706
0.14,-0.02395665741343112,86.1499081473328
0.15,-0.017093196624415333,85.5694902024229
0.16,-0.014792908676053094,85.08193912869858
0.17,-0.008995434985058835,84.65426274823864
0.18,-0.006564236340448339,84.53206949667866
0.19,-0.019692709021345015,84.77645599979863
0.2,-0.028538531782120128,84.68481106112864
0.21,-0.02365743296486367,84.71535937401863
0.22,-0.02044077014276363,84.59316612245865
0.23,-0.01984232124562874,85.11248744158857
0.24,-0.01815918372243686,85.02084250291858
0.25,-0.016326433974961252,85.11248744158857
0.26,-0.01694358440013161,84.95974587713859
0.27,-0.015410059101223452,85.08193912869858
0.28,-0.0166256584235287,86.21100477311279
0.29,-0.016476046199244976,85.93606995710283
0.3,-0.014194459778918204,85.44851888337851
0.31,-0.016476046199244976,85.14303575447856
0.32,-0.04608056507938663,84.56261780956866
0.33,-0.07476870908579049,83.86122854561437
0.34,0.13382813462179008,83.37245553937446
0.35,0.6088282451945746,83.52519710382442
0.36,0.861504590481747,82.91545277854013
0.37,0.5787748896415817,83.0681943429901
0.38,0.16159990375445613,83.00709771721012
0.39,0.014792908676053094,83.0376460301001
0.4,0.0051803232658239025,82.02955170473027
0.41,-0.008079060111321033,81.81693544701591
0.42,-0.015709283549790898,81.236517502106
0.43,-0.018458408171004304,80.5656765510417
0.44,-0.020590382367047355,79.28386934217751
0.45,-0.020141545694196187,79.03948283905756
0.46,-0.021506757240785157,78.55070983281763
0.47,-0.020291157918479907,78.7339997101576
0.48,-0.020141545694196187,78.2159003235433
0.49,-0.01785995927386941,77.87986888175334
0.5,-0.011295722933421072,77.29945093684344
0.51,-0.009762197634512915,77.08561274661348
0.52,-0.007013073013299507,76.9035448017891
0.53,0.0,77.14670937239346
0.54,0.008696210536491389,76.53696504710916
0.55,0.0166256584235287,76.65915829866914
0.56,0.026705782034644524,76.20093360531922
0.57,0.03676720411772488,76.2620302310992
0.58,0.04791331482686224,76.53696504710916
0.59,0.055393926041048376,78.24644863643329
0.6,0.05797473690994259,82.94600109143012
0.61,0.05096166389664309,91.97852624674385
0.62,0.03448561769739811,102.26353223054738
0.63,0.01907555859617466,112.27238146582535
0.64,0.005498249242426814,119.01744895193626
0.65,-0.003815111719234932,121.94642119182899
0.66,-0.011744559606272242,121.8254498727846
0.67,-0.007480611214186141,122.00751781760897
0.68,-0.009313360961661746,121.79490155989461
0.69,-0.003815111719234932,121.8254498727846
0.7,-0.0015335252989081589,120.51309435103042
0.71,0.0030483490697808526,118.68141751014632
0.72,0.005498249242426814,115.81354189603358
0.73,0.007330998989902419,103.72862931675154
0.74,0.007929447887037309,101.04282164746319
0.75,0.004263948392086101,99.63882118703901
0.76,0.006863460789015784,97.8682409719349
0.77,0.005647861466710536,96.34326919246634
0.78,0.004432262144405288,95.4268198057665
0.79,0.0006171504251703566,94.29775416135227
0.8,-0.0033662750463837638,93.47417164583801
0.81,-0.0019823619717593273,93.04649526537808
0.82,0.0,92.2840093756438
0.83,-0.0009163748737378023,92.00907455963385
0.84,-0.0016831375231918819,91.0632987925596
0.85,0.0021319741960430503,90.39123590897971
0.86,0.002599512396929684,88.89681244240116
0.87,0.0024499001726459614,88.13310462015127
0.88,-0.0009163748737378023,87.30952210463701
0.89,0.001215599322305248,86.7596524726171
0.9,0.0039647239435186546,85.81387670554285
0.91,0.005797473690994259,85.5389418895329
0.92,0.013726921578031568,85.44851888337851
0.93,0.016027209526393808,85.5389418895329
0.94,0.0175420332972665,85.44851888337851
0.95,0.02075869611936654,85.63058682820288
0.96,0.011894171830555965,85.4790671962685
0.97,0.0039647239435186546,85.5389418895329
0.98,0.0039647239435186546,85.41797057048852
0.99,0.006414624116164616,85.5694902024229
1.0,0.007013073013299507,85.44851888337851
1.01,0.007480611214186141,85.93606995710283
1.02,0.010528960283966994,85.75278007976286
1.03,0.011594947381988518,85.87497333132285
1.04,0.010678572508250717,85.84442501843284
1.05,0.011445335157704796,86.7902007855071
1.06,0.015877597302110084,86.21100477311279
1.07,0.01907555859617466,85.87497333132285
1.08,0.0175420332972665,85.35687394470852
1.09,0.005348637018143091,85.08193912869858
1.1,-0.04090024181356273,84.19725998740432
1.11,0.0380015049680656,83.95287348428435
1.12,0.4386817431279108,83.00709771721012
1.13,0.8605882156080091,82.67106627542016
1.14,0.7922341306383833,81.69474219545593
1.15,0.3540012241833237,81.32816244077598
1.16,0.06850369719390959,80.80884112164607
1.17,0.02777176913266605,80.5656765510417
1.18,0.02395665741343112,80.13800017058178
1.19,0.016027209526393808,79.83251704168183
1.2,0.012978860456612956,79.25332102928752
1.21,0.010229735835399548,79.13112777772754
1.22,0.01114611070913735,79.03948283905756
1.23,0.012978860456612956,78.70345139726761
1.24,0.011744559606272242,78.1548036977633
1.25,0.013427697129464124,78.33687164258767
1.26,0.01114611070913735,77.63548237863338
1.27,0.0132780849051804,77.4827408141834
1.28,0.015709283549790898,77.05506443372347
1.29,0.018776334147607213,77.11616105950347
1.3,0.02640655758607708,76.62860998577915
1.31,0.03280248017420623,76.2620302310992
1.32,0.04073192806124354,76.07874035375923
1.33,0.05415962519070766,76.2620302310992
1.34,0.06409013657753976,76.13983697953923
1.35,0.07018683471710147,76.23148191820921
1.36,0.08193139432337371,76.9035448017891
1.37,0.0915439797336029,77.05506443372347
1.38,0.09079591861218429,76.9340931146791
1.39,0.07645184660898237,77.11616105950347
1.4,0.056160688690502454,76.8729964888991
1.41,0.04486496575708138,77.11616105950347
1.42,0.033569242823660306,80.47403161237172
1.43,0.02212390766595551,88.6218776263912
1.44,0.014344072003201926,99.0889515550191
1.45,0.006863460789015784,109.5266991032726
1.46,0.007480611214186141,109.40450585171261
