time_s,ECG,NIBP
0.0,0.0024657331322572797,89.87281499762605
0.01,-0.03171829438312773,101.83564835786639
0.02,-0.05979402845723903,114.86681484821835
0.03,-0.0776705936661043,116.57546666630336
0.04,-0.09324954391082076,116.27120175783374
0.05,-0.10328059460795833,115.93514797832998
0.06,-0.09689210421983718,115.23352218193361
0.07,-0.08943886543369586,114.34797506026828
0.08,-0.08786976253135033,114.2866679518453
0.09,-0.07828702694916863,114.103881943399
0.1,-0.0704975518268104,112.82210925062958
0.11,-0.06590232189851275,111.2042827783564
0.12,-0.06466945533238411,108.64187270964023
0.13,-0.06410906143868927,105.46752687351685
0.14,-0.06668687334968551,103.11742105063581
0.15,-0.07139418205672214,99.85224986870061
0.16,-0.06304431304066908,99.51619608919684
0.17,-0.055086719750202406,97.16722558313845
0.18,-0.06181144647454044,96.12954600723832
0.19,-0.07447634847204374,94.02353330122656
0.2,-0.07890346023223295,91.88686704100333
0.21,-0.08377888710737802,88.98840319278338
0.22,-0.08837411703567567,85.56996423979072
0.23,-0.08041652374520901,82.1220070494092
0.24,-0.07279516679095924,79.74124767231667
0.25,-0.0677516217477057,78.27668897110097
0.26,-0.05430216829902963,77.97128874580869
0.27,-0.027179103844199557,78.06324940844317
0.28,0.0038106784771248865,78.58208919639323
0.29,0.0225838739159019,79.3143685470011
0.3,0.03950776950548596,79.4971545554474
0.31,0.04225369958459065,79.37454033860142
0.32,-0.0054918601582093956,80.07730145182045
0.33,-0.058449083112371424,80.90040614824012
0.34,-0.07856722389601604,81.63382081567063
0.35,-0.0831624538243137,82.5182326205133
0.36,-0.08680501413333014,82.5795397289363
0.37,-0.09218479551280057,82.5795397289363
0.38,-0.09767665567100996,82.3661001662785
0.39,-0.10389702789102265,81.0230203650861
0.4,-0.17882169147802224,80.04664789760895
0.41,-0.29112462777446746,78.70356809641655
0.42,0.06668687334968551,77.69654207472792
0.43,0.8416555889402746,76.32280871932402
0.44,0.8135798548661632,75.55987581450466
0.45,0.16268234733961096,74.675464009662
0.46,-0.05979402845723903,74.70611756387349
0.47,-0.04533586599991225,74.58350334702752
0.48,-0.07004923671185453,74.64481045545051
0.49,-0.09112004711478038,74.55284979281603
0.5,-0.09156836222973624,74.33941023015824
0.51,-0.09078381077856347,73.91253110484264
0.52,-0.0930814257427123,73.5151702169159
0.53,-0.095827355821817,73.1189446458118
0.54,-0.0859083839034184,71.04358549401154
