time_s,ECG,NIBP
0.0,0.012353653827328549,104.18645089037193
0.01,-0.02060359820771319,105.28481641331945
0.02,-0.039357337752814366,106.4745986940775
0.03,-0.04760728213319901,108.51987809643568
0.04,-0.05020133680950552,110.59381051243595
0.05,-0.051583415120652426,110.5637930695728
0.06,-0.05035017601224442,110.59381051243595
0.07,-0.05141331317466512,107.84857891967769
0.08,-0.08987761571104609,105.8646988322669
0.09,-0.08011801656002406,104.704933994372
0.1,0.17701233754304677,103.1781376960139
0.11,0.7009901194137136,102.2325882458243
0.12,1.0917568148330665,100.95138920725572
0.13,0.7286104228934034,100.15729140060297
0.14,0.04029289845574458,99.33317615108707
0.15,-0.13350876485679167,99.02890843479229
0.16,-0.018307221936884478,98.26482807100271
0.17,-0.007314383677454425,97.74634496700264
0.18,-0.03219179327809884,97.80774428195002
0.19,-0.029916679750518534,97.80774428195002
0.2,-0.025940546763065113,97.10506323310783
0.21,-0.0222833549243379,96.7093787590025
0.22,-0.018456061139623375,95.8538816374024
0.23,-0.01220481462458965,95.42681529121286
0.24,-0.004720329001147914,94.93834963007595
0.25,0.00686786606923773,93.71854990645474
0.26,0.01954046104529249,93.35151844599153
0.27,0.035253628305870456,93.23008424531783
0.28,0.050669117160970625,92.34456968085455
0.29,0.0718680721796394,91.33762091571757
0.3,0.10131697157869284,91.00197132733858
0.31,0.13716595669551887,90.60492242401222
0.32,0.17684223559705944,90.60492242401222
0.33,0.21683745564732623,90.23925539277005
0.34,0.2554293346431977,90.17785607782268
0.35,0.2880889082727616,90.60492242401222
0.36,0.307778208520793,92.924452099802
0.37,0.3024199972221927,92.95583397188621
0.38,0.25893768727918604,92.86441721407567
0.39,0.19699931619655595,100.76719126241358
0.4,0.13274330609984877,111.41792576195185
0.41,0.07552526401836662,122.19145889138488
0.42,0.03280841283230284,130.21703156961755
0.43,0.00807984243439733,138.27398611993442
0.44,-0.006102407312294825,138.54823639336604
0.45,-0.016329786814781973,138.60963570831342
0.46,-0.01922151989656628,138.18256936212387
0.47,-0.01662746522025977,137.69410370098697
0.48,-0.01541548885510017,136.59573817803945
0.49,-0.012970273381532556,134.97752512187083
0.5,-0.010843999056691154,132.56657868827048
0.51,-0.012970273381532556,129.6371491506701
0.52,-0.015862006463316862,127.34900134696453
0.53,-0.015862006463316862,127.22620271706978
0.54,-0.015266649652361271,125.70077084793273
0.55,-0.018009543531406682,124.47960669509045
0.56,-0.024260790046440404,124.17533897879568
0.57,-0.02517508800612221,123.38124117214294
0.58,-0.023644170492236397,123.25980697146925
0.59,-0.028683440642110522,121.76439254519535
0.6,-0.03174527566988214,120.51321094948992
0.61,-0.03493468715714425,118.2236987165633
0.62,-0.037082224225234064,114.95861959058391
0.63,-0.03876198094185877,111.41792576195185
0.64,-0.03646560467103006,107.84857891967769
0.65,-0.03752874183345076,105.43763248607736
0.66,-0.039973957307018367,104.30788509104563
0.67,-0.029746577804531223,103.75802011496135
0.68,-0.009164242340066445,104.27786764818248
0.69,0.0018285959193636062,104.18645089037193
0.7,0.01007854029974825,104.97918426780362
0.71,0.027322625074212025,105.00920171066679
0.72,0.04363114914574558,105.00920171066679
0.73,0.0465441449707783,106.13894910569852
0.74,0.041951392429120875,108.06142987816193
0.75,0.0222833549243379,109.80107713500426
0.76,-0.010992838259430052,110.930824530036
0.77,-0.038910820144597666,110.89944265795178
0.78,-0.05417746979695894,109.49544498948843
0.79,-0.05996093596052755,107.0244636701618
0.8,-0.06346928859651586,105.55906668675107
0.81,-0.06195963382587847,103.78940198704557
0.82,-0.06072639471747046,103.81941942990872
0.83,-0.07537642481562773,102.65965459201384
0.84,-0.1179444367989526,101.43985486839262
0.85,-0.03723106342797296,100.70715637668725
0.86,0.33554735120322177,99.79162436936082
0.87,0.894927600582498,98.66187697432909
0.88,1.0343899335488456,98.20479318527639
0.89,0.4437321888511523,97.41069537862366
0.9,-0.07248469173384342,97.0450283473815
0.91,-0.07873593824887713,96.64797944405512
0.92,-0.010843999056691154,95.8852635094866
0.93,-0.03463700875166645,95.45819716329707
0.94,-0.05096679556644842,94.96973150216017
0.95,-0.04348230994300668,94.5726825988338
0.96,-0.037847682982176965,93.7799492214021
0.97,-0.03357387158924575,93.32150100312836
0.98,-0.02883227984484942,92.95583397188621
0.99,-0.02060359820771319,92.25315292304401
1.0,-0.010992838259430052,91.82608657685448
1.01,0.0004677803514651086,91.06337064228596
1.02,0.01114167746216895,90.57490498114905
1.03,0.02517508800612221,90.11782119209636
1.04,0.04822390168740301,89.44515758611732
1.05,0.07401560924772922,89.01809123992778
1.06,0.10208243033563574,88.13394110468556
1.07,0.1373360586415062,88.46959069306455
1.08,0.17348272216381003,88.46959069306455
1.09,0.2122447031056688,90.11782119209636
1.1,0.24720065300606148,90.20923794990689
1.11,0.275267474093968,90.11782119209636
1.12,0.28900320623244347,90.11782119209636
1.13,0.27465085453976396,90.17785607782268
1.14,0.2339114384758027,96.46514592843405
1.15,0.17577909843463876,106.35316449340381
1.16,0.11245864904086178,117.82664981323693
1.17,0.05951441835231086,127.40903623269085
1.18,0.0245584684519182,138.6396531511766
1.19,0.004571489798409016,138.91526785382925
1.2,-0.007165544474715527,138.97530273955556
1.21,-0.012353653827328549,138.6396531511766
1.22,-0.010525057907964944,138.3353854348818
1.23,-0.005336948555351921,136.90000589433424
1.24,-0.0027428938790454095,135.43597334014456
1.25,-0.004720329001147914,133.29927717997586
1.26,-0.0027428938790454095,130.88833074637554
1.27,-0.0004677803514651086,128.17311659648044
1.28,-0.000765458756942905,126.0978197512591
1.29,-0.006251246515033723,124.90667304127999
1.3,-0.0076333248261806355,124.14395710671147
1.31,-0.010227379502487147,123.35122372927978
1.32,-0.014182249746692155,123.22842509938502
1.33,-0.018775002288349586,122.4657091648165
1.34,-0.020454759004974295,121.67297578738481
1.35,-0.021666735370133892,121.24454501197424
1.36,-0.025472766411600005,120.8174786657847
1.37,-0.02915122099357563,109.98391065062535
1.38,-0.03083097771020034,109.7396778200569
1.39,-0.030660875764213027,106.29176517845643
1.4,-0.02915122099357563,104.64353467942463
1.41,-0.028534601439371622,103.48376984152974
1.42,-0.027769142682428718,103.54516915647712
1.43,-0.029597738601792326,103.72800267209819
1.44,-0.03265957362956395,103.78940198704557
1.45,-0.03251073442682505,103.84943687277189
1.46,-0.030065518953257434,103.84943687277189
1.47,-0.028534601439371622,103.78940198704557
1.48,-0.023048813681280804,104.15506901828772
1.49,-0.009759599151022038,105.43763248607736
1.5,0.006570187663759934,106.53599800902488
1.51,0.013586892935736563,108.09144732102509
1.52,0.028385762236632726,108.12282919310931
1.53,0.0447155490514147,108.18422850805668
1.54,0.053093069891289826,109.37401078881474
1.55,0.050817956363709525,108.21424595091985
1.56,0.037847682982176965,106.16896654856167
1.57,0.012055975421850752,104.58213536447725
1.58,-0.016180947612043074,103.11810281028758
1.59,-0.03448816954892755,101.83553934249794
1.6,-0.04363114914574558,100.55434030392934
1.61,-0.0466929841735172,99.85165925508714
1.62,-0.0466929841735172,99.08894332051861
1.63,-0.04607636461931319,98.29620994308694
1.64,-0.053412011040016034,97.83776172481318
1.65,-0.09674548178028382,97.83776172481318
1.66,-0.05860012039262906,97.0450283473815
1.67,0.2528352799668912,96.61796200119197
1.68,0.8068785807908154,95.76246487959185
1.69,1.0962007281719852,94.96973150216017
1.7,0.6272934513147106,94.14561625264426
1.71,0.029916679750518534,93.62713314864419
1.72,-0.0688274998951162,93.53571639083366
1.73,-0.00306183502777162,92.68021926923355
1.74,-0.01769060238268047,92.19175360809663
1.75,-0.03036319735873523,91.85610401971763
1.76,-0.02883227984484942,91.42903767352811
1.77,-0.02930006019631453,91.36900278780179
1.78,-0.02623822516854291,91.03335319942279
1.79,-0.020135817856248083,90.66632173895958
1.8,-0.014798869300896163,90.60492242401222
1.81,-0.0048904309471352264,89.84220648944368
1.82,0.004422650595670118,89.26232407049623
1.83,0.013884571341214359,89.01809123992778
1.84,0.025791707560326213,88.46959069306455
1.85,0.04288695313205109,88.10255923260135
1.86,0.0674454215839693,87.33984329803282
1.87,0.09415142710397731,86.91277695184328
1.88,0.12619438117933723,86.54710992060113
1.89,0.1634254446073102,86.12004357441161
1.9,0.20201732360318167,86.18007846013793
1.91,0.2392483870311546,87.70687475849603
1.92,0.26931390598441207,89.41514014325415
1.93,0.28944972384066014,102.75107134982437
1.94,0.29006634339486415,114.62297000220492
1.95,0.2578745501167653,125.09087098612211
1.96,0.20171964519770386,125.18228774393266
1.97,0.1414397680884501,132.2309290998915
1.98,0.08849553739989918,136.59573817803945
1.99,0.04029289845574458,137.26703735479745
2.0,0.010992838259430052,137.75550301593435
2.01,-0.0038060310414661106,137.75550301593435
2.02,-0.01220481462458965,137.32843666974483
2.03,-0.018307221936884478,136.93138776641845
2.04,-0.016032108409304177,136.22870671757624
2.05,-0.013438053732997664,134.9174902361445
2.06,-0.012970273381532556,132.81081151883896
2.07,-0.014947708503635061,130.125614811807
2.08,-0.011588195070385644,125.2737045017432
2.09,-0.013438053732997664,123.74690820338509
2.1,-0.016329786814781973,122.52710847976388
2.11,-0.018009543531406682,121.70299323024798
2.12,-0.020135817856248083,121.36734364186898
2.13,-0.023963111640962608,120.39041231959517
2.14,-0.028066821087906514,120.05476273121617
2.15,-0.02883227984484942,119.29204679664765
2.16,-0.028683440642110522,118.13228195875276
2.17,-0.03036319735873523,116.17978374342619
