time_s,ECG1,ECG2,NIBP
0.0,0.013483752476147462,-0.008966204166223917,84.7871125750936
0.01,0.07493429654777033,-0.041286242439821756,84.97783628354082
0.02,0.033819903751648554,-0.006046974902802177,85.10138200561191
0.03,0.07847101850872704,-0.025647514242919577,84.86587297291392
0.04,0.044872159879638274,0.009591753294100005,84.33848717182299
0.05,0.10168075637750545,-0.039618111432152193,83.85588669498283
0.06,0.06741876238073731,0.0294008090101761,83.46362902740715
0.07,0.1324060284133169,-0.01876647383628262,83.16016984757006
0.08,0.08421819169528169,0.033988169281267404,82.91385056419084
0.09,0.1439003747864262,-0.003127745639380436,82.79030484211977
0.1,0.1277640808395612,0.03628184941681306,82.81269750424515
0.11,0.16600488704240565,-0.002502196511504349,82.79030484211977
0.12,0.15848935287537264,0.04545656995899567,82.70073419361823
0.13,0.23032901770730582,0.022936801355456532,82.9586358884416
0.14,0.22922379209450686,0.09362385280545439,84.14776346337575
0.15,0.28846388494053177,0.053588708621384804,86.91904844158267
0.16,0.28846388494053177,0.09654308206887613,91.430011618703
0.17,0.368924309552297,0.09007907441415657,97.57872777402808
0.18,0.36317713636574234,0.14616997954704572,103.89500281491206
0.19,0.4206488682312889,0.10113044233996743,109.06770776587561
0.2,0.3910288218082764,0.13928893914040877,112.17565483672622
0.21,0.359198324159666,0.05192057761371524,113.90375062419545
0.22,0.24491799579625226,0.04149475881578045,114.3075907032153
0.23,0.22237139329515324,0.006672524030678264,113.80259756424977
0.24,0.14102678819314887,0.014804662693067398,112.64667290212222
0.25,0.10919629054453847,-0.05171206123775655,110.94174193754131
0.26,0.03956707693820321,-0.021685703099704357,109.24762122364162
0.27,0.049956197698513546,-0.08653429602285874,107.78900954243993
0.28,0.0035367219609567114,-0.037324431296606536,106.67787020456315
0.29,0.02630436958461554,-0.09508346743716525,105.49955288031022
0.3,-0.0075155341670330115,-0.037949980424482624,103.80543216641053
0.31,0.00994703051519075,-0.08882797615840439,101.96537306831438
0.32,-0.020115106152941296,-0.030234874514010884,100.39479807648577
0.33,0.01635733906942479,-0.08528319776710656,99.27284848792777
0.34,-0.011494346373109312,-0.02794119437846523,98.54315656694546
0.35,0.01237852686334849,-0.09174720542182613,98.19568422362053
0.36,-0.02475705372669698,-0.04024366056002828,98.21807688574592
0.37,0.005968218309114451,-0.08424061588731308,98.30764753424745
0.38,-0.01436793296638664,-0.029192292634217402,98.36401526994239
0.39,0.010610165882870134,-0.08757687790265221,98.1285062372444
0.4,-0.013262707353587668,-0.02397938323525001,97.53317028901436
0.41,0.00641030855423404,-0.08987055803819786,96.66989455604269
0.42,-0.02077824152062068,-0.038992562304276106,95.5479449674847
0.43,-0.005084037818875273,-0.11197329388981961,94.91940610644808
0.44,-0.03072527203581143,-0.02981784176209349,95.02055916639377
0.45,0.0006631353676793834,-0.08465764863923048,95.18889021271562
0.46,-0.02475705372669698,-0.03211152189763915,95.57033762961008
0.47,-0.01038912076031034,-0.10092192596400874,95.7834540001827
0.48,-0.049293062330834164,-0.04253734069557393,95.64832586666745
0.49,-0.01834674517246294,-0.09696011482079352,95.3456388475933
0.5,-0.046198430614997045,-0.039618111432152193,95.2444857876476
0.51,-0.02077824152062068,-0.09466643468524787,95.28927111189837
0.52,-0.05548232576250841,-0.04066069331194567,95.64832586666745
0.53,-0.0358093098546867,-0.10842851549852178,95.91780997293499
0.54,-0.04045125742844239,-0.03148597276976306,96.05216594568729
0.55,0.010610165882870134,-0.08528319776710656,95.96259529718576
